,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
477,57,318.4822395734941,23.003628162646145,0.7127893400084618,0.6066052067237346,7
478,58,133.9616167652841,47.199142626772456,0.7167488572450516,0.712875011813425,7
479,59,374.68757648682424,63.188065506434214,0.7604186721089051,0.8024034243027135,7
482,2,312.314135137847,12.27659791766298,0.7006979548709147,0.5344488438170002,8
483,3,312.314135137847,12.27659791766298,0.7006979548709147,0.5344488438170002,8
484,4,499.97407721054844,45.023180038613,0.7804102661718165,0.8433969163509356,8
485,5,120.00027300146141,41.489018618363275,0.7132155138292356,0.6741093251770199,8
486,6,254.63937907486888,25.025148312362848,0.71316344096302,0.6200875437728806,8
487,7,120.00009808007864,45.00012666049406,0.7141614910932159,0.7075709821266144,8
488,8,499.97407721054844,45.023180038613,0.7804102661718165,0.8433969163509356,8
489,9,270.9580597644184,20.096957722724323,0.7074178182109029,0.5909543128782351,8
490,10,318.0418955214338,16.407581545157697,0.7073833764702155,0.5713566417737252,8
491,11,351.4445490512783,10.059819002671885,0.704511464003899,0.5465709048097096,8
492,12,291.976010643671,17.016834150948096,0.7047677702427659,0.5629906591736736,8
493,13,317.1319392635513,20.908334037543725,0.7126290515761803,0.6061624879952341,8
494,14,250.0133897063926,25.025148312362848,0.7126767792423633,0.6184930515410821,8
495,15,167.96585310313895,66.99186366276928,0.7230161613854011,0.7257032013216099,8
496,16,429.6462130129166,47.468298058096565,0.7695227172392518,0.8210870680528622,8
497,17,384.1093467774669,47.21788110625196,0.7620203756846784,0.805712112043748,8
498,18,306.4519098907683,22.814985297261043,0.7113558344358386,0.602659065249885,8
499,19,136.00325205657788,45.966751536713794,0.7171266802758963,0.7136518402119213,8
500,20,405.51768797341185,52.02835414073017,0.7656083269822023,0.8130581127224752,8
501,21,149.85512229290816,62.600092230507016,0.7196890360794771,0.7188821630428608,8
502,22,391.538015765508,49.45287328671352,0.7632757391556865,0.8082815936805142,8
503,23,194.63971580129243,60.71604539521098,0.7279280075571976,0.7357869154534415,8
